Frequency (Hz)	Level (dB)
341.796875	-77.296165
342.285156	-75.868118
342.773438	-76.030861
343.261719	-77.809311
343.750000	-75.556953
344.238281	-77.559952
344.726562	-77.028709
345.214844	-73.698479
345.703125	-77.778259
346.191406	-81.506912
346.679688	-76.048279
347.167969	-73.891953
347.656250	-78.505356
348.144531	-78.039246
348.632812	-74.887222
349.121094	-77.655380
349.609375	-74.955452
350.097656	-76.403206
350.585938	-78.330040
351.074219	-73.556992
351.562500	-70.710907
352.050781	-72.981735
352.539062	-75.203087
353.027344	-80.158272
353.515625	-76.122253
354.003906	-75.644623
354.492188	-72.486404
354.980469	-74.230980
355.468750	-73.692520
355.957031	-73.801064
356.445312	-73.161522
356.933594	-73.446167
357.421875	-72.787262
357.910156	-74.077049
358.398438	-79.757530
358.886719	-73.386284
359.375000	-74.636803
359.863281	-73.606865
360.351562	-74.248161
360.839844	-72.322929
361.328125	-77.555916
361.816406	-77.238991
362.304688	-73.121620
362.792969	-75.365250
363.281250	-75.276352
363.769531	-74.404884
364.257812	-78.513023
364.746094	-73.294884
365.234375	-74.964325
365.722656	-74.829529
366.210938	-76.101883
366.699219	-73.982681
367.187500	-74.829063
367.675781	-75.223557
368.164062	-75.687424
368.652344	-74.014511
369.140625	-73.901329
369.628906	-75.674156
370.117188	-76.855431
370.605469	-73.411865
371.093750	-74.950279
371.582031	-76.771286
372.070312	-77.357910
372.558594	-74.896271
373.046875	-72.237465
373.535156	-72.932190
374.023438	-73.281044
374.511719	-73.660660
375.000000	-72.645958
375.488281	-74.212883
375.976562	-75.359528
376.464844	-75.736839
376.953125	-72.388344
377.441406	-72.925415
377.929688	-76.269035
378.417969	-73.546806
378.906250	-72.129845
379.394531	-72.276566
379.882812	-73.071213
380.371094	-71.723099
380.859375	-74.122375
381.347656	-74.089958
381.835938	-73.844315
382.324219	-72.620216
382.812500	-72.473663
383.300781	-73.441101
383.789062	-71.126823
384.277344	-73.883354
384.765625	-73.460152
385.253906	-69.377846
385.742188	-73.077499
386.230469	-75.000633
386.718750	-75.215134
387.207031	-72.206261
387.695312	-76.057297
388.183594	-73.649307
388.671875	-73.490494
389.160156	-71.921928
389.648438	-72.871490
390.136719	-73.520302
390.625000	-68.359222
391.113281	-70.852516
391.601562	-71.664360
392.089844	-71.388596
392.578125	-74.687607
393.066406	-74.923309
393.554688	-74.531792
394.042969	-70.628159
394.531250	-73.760712
395.019531	-72.476944
395.507812	-71.994041
395.996094	-74.713615
396.484375	-72.028580
396.972656	-72.989273
397.460938	-73.767952
397.949219	-72.617035
398.437500	-73.430138
398.925781	-72.921967
399.414062	-68.739281
399.902344	-69.212555
400.390625	-73.648270
400.878906	-73.014755
401.367188	-71.370193
401.855469	-74.558098
402.343750	-73.554237
402.832031	-70.642418
403.320312	-69.087334
403.808594	-68.418327
404.296875	-71.944717
404.785156	-69.019684
405.273438	-79.652771
405.761719	-72.168480
406.250000	-71.944992
406.738281	-72.540497
407.226562	-69.068436
407.714844	-69.761902
408.203125	-69.970314
408.691406	-71.433037
409.179688	-69.596230
409.667969	-69.809341
410.156250	-69.939705
410.644531	-67.919991
411.132812	-70.010124
411.621094	-69.360626
412.109375	-68.202614
412.597656	-68.770523
413.085938	-69.154747
413.574219	-69.801971
414.062500	-68.450287
414.550781	-68.666512
415.039062	-73.067108
415.527344	-68.642052
416.015625	-69.226089
416.503906	-66.792969
416.992188	-69.351730
417.480469	-69.642921
417.968750	-71.258018
418.457031	-69.654259
418.945312	-68.538010
419.433594	-67.923431
419.921875	-70.419647
420.410156	-68.103897
420.898438	-67.550247
421.386719	-67.109924
421.875000	-69.179932
422.363281	-66.150398
422.851562	-67.613884
423.339844	-68.056206
423.828125	-71.151413
424.316406	-67.456528
424.804688	-68.244041
425.292969	-69.891457
425.781250	-69.996338
426.269531	-67.688530
426.757812	-66.793480
427.246094	-67.636322
427.734375	-67.755432
428.222656	-70.071114
428.710938	-68.676491
429.199219	-69.645592
429.687500	-66.995399
430.175781	-65.714996
430.664062	-65.241776
431.152344	-65.682411
431.640625	-66.456108
432.128906	-63.471382
432.617188	-66.911705
433.105469	-68.335815
433.593750	-65.906219
434.082031	-67.665070
434.570312	-69.768059
435.058594	-66.225113
435.546875	-64.220261
436.035156	-68.414513
436.523438	-69.235474
437.011719	-67.840118
437.500000	-63.580910
437.988281	-65.009583
438.476562	-65.803352
438.964844	-63.999992
439.453125	-67.343674
439.941406	-69.590012
440.429688	-66.377098
440.917969	-67.263588
441.406250	-66.035873
441.894531	-69.648933
442.382812	-68.057121
442.871094	-67.926842
443.359375	-63.633209
443.847656	-64.755547
444.335938	-66.188446
444.824219	-61.388416
445.312500	-66.047134
445.800781	-67.124748
446.289062	-66.098267
446.777344	-64.133278
447.265625	-62.497879
447.753906	-65.692184
448.242188	-64.617378
448.730469	-63.711563
449.218750	-64.549545
449.707031	-63.475109
450.195312	-64.319344
450.683594	-62.366932
451.171875	-63.116177
451.660156	-64.154182
452.148438	-63.811802
452.636719	-64.094322
453.125000	-65.575798
453.613281	-64.663979
454.101562	-63.205753
454.589844	-61.691467
455.078125	-63.586536
455.566406	-63.912292
456.054688	-64.919357
456.542969	-63.415081
457.031250	-62.772259
457.519531	-63.377594
458.007812	-60.769665
458.496094	-66.007210
458.984375	-64.606636
459.472656	-63.012676
459.960938	-60.909569
460.449219	-61.656376
460.937500	-59.442932
461.425781	-59.421505
461.914062	-61.856102
462.402344	-64.917053
462.890625	-62.183975
