Frequency (Hz)	Level (dB)
594.726562	-66.132202
595.214844	-66.200195
595.703125	-65.899506
596.191406	-63.397747
596.679688	-64.299889
597.167969	-66.844971
597.656250	-63.235760
598.144531	-67.383217
598.632812	-67.742287
599.121094	-66.350883
599.609375	-64.608551
600.097656	-69.516571
600.585938	-73.651222
601.074219	-67.375603
601.562500	-66.048775
602.050781	-67.401947
602.539062	-68.382393
603.027344	-68.371643
603.515625	-67.227036
604.003906	-66.129517
604.492188	-68.594528
604.980469	-67.717506
605.468750	-64.135849
605.957031	-67.462349
606.445312	-69.493607
606.933594	-66.009071
607.421875	-63.307617
607.910156	-69.139297
608.398438	-71.429283
608.886719	-67.849869
609.375000	-68.694221
609.863281	-68.490509
610.351562	-66.731834
610.839844	-66.669785
611.328125	-65.643661
611.816406	-67.587936
612.304688	-65.213326
612.792969	-66.520470
613.281250	-68.095528
613.769531	-67.197289
614.257812	-69.556702
614.746094	-66.477386
615.234375	-66.382500
615.722656	-69.926262
616.210938	-67.235970
616.699219	-69.542679
617.187500	-66.188293
