Frequency (Hz)	Level (dB)
263.916016	-86.969170
264.160156	-84.586678
264.404297	-84.588905
264.648438	-87.511940
264.892578	-83.997292
265.136719	-83.332573
265.380859	-84.518692
265.625000	-82.555328
265.869141	-84.164116
266.113281	-88.174469
266.357422	-83.842445
266.601562	-85.621056
266.845703	-82.197609
267.089844	-89.606239
267.333984	-84.223114
267.578125	-84.232002
267.822266	-90.035858
268.066406	-89.169319
268.310547	-82.048637
268.554688	-81.375328
268.798828	-83.935432
269.042969	-82.942368
269.287109	-88.052589
269.531250	-85.389824
269.775391	-91.467079
270.019531	-88.340515
270.263672	-85.951134
270.507812	-86.464539
270.751953	-86.341217
270.996094	-87.215630
271.240234	-88.472015
271.484375	-84.552834
271.728516	-85.689690
271.972656	-83.391739
272.216797	-84.618179
272.460938	-85.287872
272.705078	-86.563652
272.949219	-85.255974
273.193359	-86.106125
273.437500	-89.219360
273.681641	-86.402283
273.925781	-85.162422
274.169922	-88.823944
274.414062	-86.139465
274.658203	-87.869644
274.902344	-89.268196
275.146484	-86.865822
275.390625	-87.029999
275.634766	-86.441254
275.878906	-84.127449
276.123047	-87.786293
276.367188	-86.109444
276.611328	-87.294846
276.855469	-82.819260
277.099609	-82.233353
277.343750	-86.441254
277.587891	-91.914604
277.832031	-86.928070
278.076172	-84.398628
278.320312	-87.618553
278.564453	-88.312515
278.808594	-83.911797
279.052734	-83.504799
279.296875	-83.885689
279.541016	-84.132812
279.785156	-89.408028
280.029297	-86.676155
280.273438	-89.133850
280.517578	-90.975822
280.761719	-91.292282
281.005859	-86.373108
281.250000	-87.054825
281.494141	-84.427391
281.738281	-85.418686
281.982422	-81.390930
282.226562	-85.056831
282.470703	-85.642151
282.714844	-84.993393
282.958984	-85.720421
283.203125	-85.621948
283.447266	-84.516464
283.691406	-86.999825
283.935547	-82.396263
284.179688	-87.596581
284.423828	-92.627472
284.667969	-88.265961
284.912109	-85.032654
285.156250	-88.921211
285.400391	-85.145966
285.644531	-83.370018
285.888672	-91.884880
286.132812	-87.837296
286.376953	-88.864487
286.621094	-85.826126
286.865234	-89.062553
287.109375	-84.413582
287.353516	-87.703682
287.597656	-83.545128
287.841797	-83.348190
288.085938	-81.466194
288.330078	-82.943573
288.574219	-83.001007
288.818359	-86.787598
289.062500	-83.416077
289.306641	-87.069420
289.550781	-88.662628
289.794922	-86.227081
290.039062	-86.758965
290.283203	-84.423759
290.527344	-88.476265
290.771484	-86.709450
291.015625	-88.989319
291.259766	-86.849113
291.503906	-82.126106
291.748047	-86.375839
291.992188	-87.191635
292.236328	-87.932503
292.480469	-85.759651
292.724609	-86.344330
292.968750	-83.221779
293.212891	-84.226723
293.457031	-82.208206
293.701172	-81.689056
293.945312	-84.319611
294.189453	-88.656288
294.433594	-86.637650
294.677734	-84.187561
294.921875	-88.884033
295.166016	-93.746841
295.410156	-89.954086
295.654297	-82.531250
295.898438	-84.986633
296.142578	-87.429512
296.386719	-88.166565
296.630859	-86.685143
296.875000	-85.096298
297.119141	-83.508583
297.363281	-83.457817
297.607422	-87.776360
297.851562	-87.213531
298.095703	-86.504234
298.339844	-87.787064
298.583984	-84.000458
298.828125	-84.924812
299.072266	-87.102615
299.316406	-87.423256
299.560547	-84.559044
299.804688	-87.609276
300.048828	-86.615044
300.292969	-86.515991
300.537109	-90.209389
300.781250	-88.403725
301.025391	-85.714882
301.269531	-87.105873
301.513672	-86.699394
301.757812	-89.170731
302.001953	-85.789062
302.246094	-85.482414
302.490234	-82.916039
302.734375	-82.269135
302.978516	-89.841209
303.222656	-83.816452
303.466797	-84.138275
303.710938	-86.870270
303.955078	-87.873543
304.199219	-84.567650
304.443359	-84.113426
304.687500	-86.174927
304.931641	-85.421219
305.175781	-88.367462
305.419922	-84.084656
305.664062	-86.345093
305.908203	-84.223129
306.152344	-85.355133
306.396484	-87.024284
306.640625	-83.286964
306.884766	-86.416855
307.128906	-86.315201
307.373047	-85.655365
307.617188	-88.579079
307.861328	-87.270660
308.105469	-83.587769
308.349609	-85.101555
308.593750	-86.915001
